Sample_material_id "MIL-100(Fe)-2024-02-04 17-15-19.xls"
Instrument DVS-Advantage-Plus
Adsorptive Water
Temperature 300 K
Sample_mass 6.988 mg
RH units [%]
Uptake units [wt.%]
"Experimental method: calculated from non-equilibrium kinetics ("https://github.com/AndreyBezrukov/SKID")"
adsorption_RH,adsorption_uptake,desorption_RH,desorption_uptake
24.729451866512186,11.730108757870623,28.478625228749408,38.992558672009146
24.80987724134622,11.79736691471093,28.466561422524112,38.936748712077836
25.06321717207357,11.868918145392096,28.466561422524112,38.87664567830567
24.97474925975623,11.93617630223239,28.285604329146985,38.82083571837433
24.99083433472301,12.007727532913556,28.68370993457598,38.76216370921579
25.063217172073585,12.073554665140229,28.34592336027339,38.70492272467086
25.079302247040367,12.140812821980536,29.158219646096974,37.98797939324555
25.175812696842137,12.212364052661702,29.13409203364703,37.87206639954205
25.16374889061663,12.279622209501994,28.79630545934361,37.7575844304522
24.842047391280367,12.35117344018316,28.828475609277483,37.69891242129365
25.461322777502644,12.418431597023467,28.623390903450787,37.64310246136232
25.284386952867642,12.489982827704633,28.812390534310683,37.58443045220377
25.159727621874524,13.214081282198054,28.474603960007553,37.52862049227246
