Pore widths [nm],Pore distribution [dV/dW],Pore cumulative volume [cm3/{self.isotherm.material_unit}]
0.8818528797080526,0.10570268049968126,0.14737151734684856
0.8724838468943575,0.13325524261195207,0.14612728141318257
0.8631764167890786,0.08385508822664704,0.14534930559591913
0.8539268454407783,0.17612293728130224,0.14372518429706735
0.8447748513126176,0.13934998296184772,0.14245954258753096
0.8356671941943293,0.15025184683788198,0.14108731551805356
0.8265582006667674,0.12004624410714068,0.1399966785299814
0.8174947385975964,0.07975570447143704,0.13927554470214884
0.8084727202258951,0.09955047003027499,0.13837936617929905
0.7994883349230278,0.09047955462859267,0.13756807966464193
0.7905376920348062,0.30731757317402936,0.1348222683769748
0.7816182100111863,0.1904412789127124,0.13312654193682863
0.7727236843088661,0.1444522632570348,0.13184310443929176
0.7638711300092275,0.09816049656267811,0.13097730402331081
0.7550309739395397,0.37355654850535386,0.12766757091809325
0.7461762167146229,0.247023521724499,0.12548154729770114
0.7373277214266781,0.5008874959730124,0.1210499275217026
0.7284837805927371,0.298351987954585,0.1184123925931801
0.7196390905410913,0.48225914157942207,0.1141448652051203
0.7107825352852345,0.23659318044440106,0.11204768507665311
0.7019120619684218,0.6043387861573839,0.1066830483535137
0.69302160671815,0.8102281217553827,0.09946874418514368
0.6841131855237399,0.7590162606432216,0.09270378277167052
0.6751660833011125,0.6913329562645919,0.08649464305609576
0.6661572341865312,0.9480872285300112,0.0779274467204692
0.6570948655470155,0.9657661581911869,0.0691501371980489
0.6479709989062586,1.3094518244322149,0.05715648625882349
0.6387710675090963,0.5031171313351013,0.05250739652735247
0.6294831403710448,0.8773281212875149,0.0443172902646524
0.6200929000833448,0.7753674812021359,0.03699379118165966
0.6105848440820499,0.7543792911355673,0.029773691569256973
0.6009430742463429,0.8443786225002846,0.021572558412553504
0.5911394572309195,0.4126568855001679,0.017489479983122568
0.5811495852299593,0.3058053265942042,0.0144053919032275
0.5709483784725706,0.2815217528157032,0.01150085364278093
0.5604971037379194,0.2156847563067067,0.009217772001871639
0.5497539850897581,0.12909443892676492,0.007810517900922874
0.538669459457009,0.10510535654202115,0.006626181790843821
0.5271778330651947,0.08102941030231571,0.005676908668089485
0.5151899248645406,0.06250297355710938,0.004910581660679867
0.5025943013958328,0.04201791794248438,0.004367264848972997
0.48923972971559077,0.04739976616464563,0.00371416502756065
0.47490936677027523,0.02134199386695153,0.0033965496189140585
0.45928180680812725,0.021670829382347826,0.0030417344459081857
0.4418285676971971,0.01996798520136229,0.002671657014018303
0.4215791305625424,0.0113625010644734,0.0024220758683029674
0.39634300943795997,0.011619681129882781,0.0020908346995417207
0.35443776799222493,0.004369595593839291,0.0018491804377854474
0.3220209448659152,0.0374843025753895,0.0014919523986678868
